id	source_word	source_language	target_word	target_language	relation_type
er3332	annus	lat	anno	ita	derived_from
er3333	annus	lat	ano	por	derived_from
er3334	annus	lat	an	ron	derived_from
er3335	mensis	lat	mes	spa	derived_from
er3336	mensis	lat	mois	fra	derived_from
er3337	mensis	lat	mese	ita	derived_from
er3338	mensis	lat	mês	por	derived_from
er3339	mensis	lat	lună	ron	derived_from
er3340	cor	lat	corazón	spa	derived_from
er3341	cor	lat	coeur	fra	derived_from
er3342	cor	lat	cuore	ita	derived_from
er3343	cor	lat	coração	por	derived_from
er3344	cor	lat	cord	ron	derived_from
er3345	manus	lat	mano	spa	derived_from
er3346	manus	lat	main	fra	derived_from
er3347	manus	lat	mano	ita	derived_from
er3348	manus	lat	mão	por	derived_from
er3349	manus	lat	mână	ron	derived_from
er3350	caput	lat	cabeza	spa	derived_from
er3351	caput	lat	tête	fra	derived_from
er3352	caput	lat	capo	ita	derived_from
er3353	caput	lat	cabeça	por	derived_from
er3354	caput	lat	cap	ron	derived_from
er3355	oculus	lat	ojo	spa	derived_from
er3356	oculus	lat	oeil	fra	derived_from
er3357	oculus	lat	occhio	ita	derived_from
er3358	oculus	lat	olho	por	derived_from
er3359	oculus	lat	ochi	ron	derived_from
er3360	auris	lat	oreja	spa	derived_from
er3361	auris	lat	oreille	fra	derived_from
er3362	auris	lat	orecchio	ita	derived_from
er3363	auris	lat	orelha	por	derived_from
er3364	auris	lat	ureche	ron	derived_from
er3365	nasus	lat	nariz	spa	derived_from
er3366	nasus	lat	nez	fra	derived_from
er3367	nasus	lat	naso	ita	derived_from
er3368	nasus	lat	nariz	por	derived_from
er3369	nasus	lat	nas	ron	derived_from
er3370	dens	lat	diente	spa	derived_from
er3371	dens	lat	dent	fra	derived_from
er3372	dens	lat	dente	ita	derived_from
er3373	dens	lat	dente	por	derived_from
er3374	dens	lat	dinte	ron	derived_from
er3375	lingua	lat	lengua	spa	derived_from
er3376	lingua	lat	langue	fra	derived_from
er3377	lingua	lat	lingua	ita	derived_from
er3378	lingua	lat	língua	por	derived_from
er3379	lingua	lat	limbă	ron	derived_from
er3380	pes	lat	pie	spa	derived_from
er3381	pes	lat	pied	fra	derived_from
er3382	pes	lat	piede	ita	derived_from
er3383	pes	lat	pé	por	derived_from
er3384	pes	lat	picior	ron	derived_from
er3385	digitus	lat	dedo	spa	derived_from
er3386	digitus	lat	doigt	fra	derived_from
er3387	digitus	lat	dito	ita	derived_from
er3388	digitus	lat	dedo	por	derived_from
er3389	digitus	lat	deget	ron	derived_from
er3390	sanguis	lat	sangre	spa	derived_from
er3391	sanguis	lat	sang	fra	derived_from
er3392	sanguis	lat	sangue	ita	derived_from
er3393	sanguis	lat	sangue	por	derived_from
er3394	sanguis	lat	sânge	ron	derived_from
er3395	os	lat	hueso	spa	derived_from
er3396	os	lat	os	fra	derived_from
er3397	os	lat	osso	ita	derived_from
er3398	os	lat	osso	por	derived_from
er3399	os	lat	os	ron	derived_from
er3400	canis	lat	perro	spa	derived_from
er3401	canis	lat	chien	fra	derived_from
er3402	canis	lat	cane	ita	derived_from
er3403	canis	lat	cão	por	derived_from
er3404	canis	lat	câine	ron	derived_from
er3405	cattus	lat	gato	spa	derived_from
er3406	cattus	lat	chat	fra	derived_from
er3407	cattus	lat	gatto	ita	derived_from
er3408	cattus	lat	gato	por	derived_from
er3409	cattus	lat	pisică	ron	derived_from
er3410	equus	lat	caballo	spa	derived_from
er3411	equus	lat	cheval	fra	derived_from
er3412	equus	lat	cavallo	ita	derived_from
er3413	equus	lat	cavalo	por	derived_from
er3414	equus	lat	cal	ron	derived_from
er3415	bos	lat	buey	spa	derived_from
er3416	bos	lat	boeuf	fra	derived_from
er3417	bos	lat	bue	ita	derived_from
er3418	bos	lat	boi	por	derived_from
er3419	bos	lat	bou	ron	derived_from
er3420	ovis	lat	oveja	spa	derived_from
er3421	ovis	lat	brebis	fra	derived_from
er3422	ovis	lat	pecora	ita	derived_from
er3423	ovis	lat	ovelha	por	derived_from
er3424	ovis	lat	oaie	ron	derived_from
er3425	piscis	lat	pez	spa	derived_from
er3426	piscis	lat	poisson	fra	derived_from
er3427	piscis	lat	pesce	ita	derived_from
er3428	piscis	lat	peixe	por	derived_from
er3429	piscis	lat	pește	ron	derived_from
er3430	avis	lat	ave	spa	derived_from
er3431	avis	lat	oiseau	fra	derived_from
er3432	avis	lat	uccello	ita	derived_from
er3433	avis	lat	ave	por	derived_from
er3434	avis	lat	pasăre	ron	derived_from
er3435	panis	lat	pan	spa	derived_from
er3436	panis	lat	pain	fra	derived_from
er3437	panis	lat	pane	ita	derived_from
er3438	panis	lat	pão	por	derived_from
er3439	panis	lat	pâine	ron	derived_from
er3440	vinum	lat	vino	spa	derived_from
er3441	vinum	lat	vin	fra	derived_from
er3442	vinum	lat	vino	ita	derived_from
er3443	vinum	lat	vinho	por	derived_from
er3444	vinum	lat	vin	ron	derived_from
er3445	lac	lat	leche	spa	derived_from
er3446	lac	lat	lait	fra	derived_from
er3447	lac	lat	latte	ita	derived_from
er3448	lac	lat	leite	por	derived_from
er3449	lac	lat	lapte	ron	derived_from
er3450	caseus	lat	queso	spa	derived_from
er3451	caseus	lat	fromage	fra	derived_from
er3452	caseus	lat	formaggio	ita	derived_from
er3453	caseus	lat	queijo	por	derived_from
er3454	caseus	lat	caș	ron	derived_from
er3455	sal	lat	sal	spa	derived_from
er3456	sal	lat	sel	fra	derived_from
er3457	sal	lat	sale	ita	derived_from
er3458	sal	lat	sal	por	derived_from
er3459	sal	lat	sare	ron	derived_from
er3460	oleum	lat	aceite	spa	derived_from
er3461	oleum	lat	huile	fra	derived_from
er3462	oleum	lat	olio	ita	derived_from
er3463	oleum	lat	óleo	por	derived_from
er3464	oleum	lat	ulei	ron	derived_from
er3465	fructus	lat	fruta	spa	derived_from
er3466	fructus	lat	fruit	fra	derived_from
er3467	fructus	lat	frutta	ita	derived_from
er3468	fructus	lat	fruta	por	derived_from
er3469	fructus	lat	fruct	ron	derived_from
er3470	caro	lat	carne	spa	derived_from
er3471	caro	lat	chair	fra	derived_from
er3472	caro	lat	carne	ita	derived_from
er3473	caro	lat	carne	por	derived_from
er3474	caro	lat	carne	ron	derived_from
er3475	ovum	lat	huevo	spa	derived_from
er3476	ovum	lat	oeuf	fra	derived_from
er3477	ovum	lat	uovo	ita	derived_from
er3478	ovum	lat	ovo	por	derived_from
er3479	ovum	lat	ou	ron	derived_from
er3480	butyrum	lat	mantequilla	spa	derived_from
er3481	butyrum	lat	beurre	fra	derived_from
er3482	butyrum	lat	burro	ita	derived_from
er3483	butyrum	lat	manteiga	por	derived_from
er3484	butyrum	lat	unt	ron	derived_from
er3485	amor	lat	amor	spa	derived_from
er3486	amor	lat	amour	fra	derived_from
er3487	amor	lat	amore	ita	derived_from
er3488	amor	lat	amor	por	derived_from
er3489	amor	lat	amor	ron	derived_from
er3490	bellum	lat	guerra	spa	derived_from
er3491	bellum	lat	guerre	fra	derived_from
er3492	bellum	lat	guerra	ita	derived_from
er3493	bellum	lat	guerra	por	derived_from
er3494	bellum	lat	război	ron	derived_from
er3495	pax	lat	paz	spa	derived_from
er3496	pax	lat	paix	fra	derived_from
er3497	pax	lat	pace	ita	derived_from
er3498	pax	lat	paz	por	derived_from
er3499	pax	lat	pace	ron	derived_from
er3500	liber	lat	libro	spa	derived_from
er3501	liber	lat	livre	fra	derived_from
er3502	liber	lat	libro	ita	derived_from
er3503	liber	lat	livro	por	derived_from
er3504	liber	lat	carte	ron	derived_from
er3505	schola	lat	escuela	spa	derived_from
er3506	schola	lat	école	fra	derived_from
er3507	schola	lat	scuola	ita	derived_from
er3508	schola	lat	escola	por	derived_from
er3509	schola	lat	școală	ron	derived_from
er3510	ecclesia	lat	iglesia	spa	derived_from
er3511	ecclesia	lat	église	fra	derived_from
er3512	ecclesia	lat	chiesa	ita	derived_from
er3513	ecclesia	lat	igreja	por	derived_from
er3514	ecclesia	lat	biserică	ron	derived_from
er3515	deus	lat	dios	spa	derived_from
er3516	deus	lat	dieu	fra	derived_from
er3517	deus	lat	dio	ita	derived_from
er3518	deus	lat	deus	por	derived_from
er3519	deus	lat	dumnezeu	ron	derived_from
er3520	crux	lat	cruz	spa	derived_from
er3521	crux	lat	croix	fra	derived_from
er3522	crux	lat	croce	ita	derived_from
er3523	crux	lat	cruz	por	derived_from
er3524	crux	lat	cruce	ron	derived_from
er3525	sanctus	lat	santo	spa	derived_from
er3526	sanctus	lat	saint	fra	derived_from
er3527	sanctus	lat	santo	ita	derived_from
er3528	sanctus	lat	santo	por	derived_from
er3529	sanctus	lat	sfânt	ron	derived_from
er3530	bonus	lat	bueno	spa	derived_from
er3531	bonus	lat	bon	fra	derived_from
er3532	bonus	lat	buono	ita	derived_from
er3533	bonus	lat	bom	por	derived_from
er3534	bonus	lat	bun	ron	derived_from
er3535	malus	lat	malo	spa	derived_from
er3536	malus	lat	mauvais	fra	derived_from
er3537	malus	lat	malo	ita	derived_from
er3538	malus	lat	mau	por	derived_from
er3539	malus	lat	rău	ron	derived_from
er3540	magnus	lat	grande	spa	derived_from
er3541	magnus	lat	grand	fra	derived_from
er3542	magnus	lat	grande	ita	derived_from
er3543	magnus	lat	grande	por	derived_from
er3544	magnus	lat	mare	ron	derived_from
er3545	parvus	lat	pequeño	spa	derived_from
er3546	parvus	lat	petit	fra	derived_from
er3547	parvus	lat	piccolo	ita	derived_from
er3548	parvus	lat	pequeno	por	derived_from
er3549	parvus	lat	mic	ron	derived_from
er3550	altus	lat	alto	spa	derived_from
er3551	altus	lat	haut	fra	derived_from
er3552	altus	lat	alto	ita	derived_from
er3553	altus	lat	alto	por	derived_from
er3554	altus	lat	înalt	ron	derived_from
er3555	longus	lat	largo	spa	derived_from
er3556	longus	lat	long	fra	derived_from
er3557	longus	lat	lungo	ita	derived_from
er3558	longus	lat	longo	por	derived_from
er3559	longus	lat	lung	ron	derived_from
er3560	novus	lat	nuevo	spa	derived_from
er3561	novus	lat	nouveau	fra	derived_from
er3562	novus	lat	nuovo	ita	derived_from
er3563	novus	lat	novo	por	derived_from
er3564	novus	lat	nou	ron	derived_from
er3565	vetus	lat	viejo	spa	derived_from
er3566	vetus	lat	vieux	fra	derived_from
er3567	vetus	lat	vecchio	ita	derived_from
er3568	vetus	lat	velho	por	derived_from
er3569	vetus	lat	vechi	ron	derived_from
er3570	fortis	lat	fuerte	spa	derived_from
er3571	fortis	lat	fort	fra	derived_from
er3572	fortis	lat	forte	ita	derived_from
er3573	fortis	lat	forte	por	derived_from
er3574	fortis	lat	tare	ron	derived_from
er3575	dulcis	lat	dulce	spa	derived_from
er3576	dulcis	lat	doux	fra	derived_from
er3577	dulcis	lat	dolce	ita	derived_from
er3578	dulcis	lat	doce	por	derived_from
er3579	dulcis	lat	dulce	ron	derived_from
er3580	niger	lat	negro	spa	derived_from
er3581	niger	lat	noir	fra	derived_from
er3582	niger	lat	nero	ita	derived_from
er3583	niger	lat	negro	por	derived_from
er3584	niger	lat	negru	ron	derived_from
er3585	albus	lat	blanco	spa	derived_from
er3586	albus	lat	blanc	fra	derived_from
er3587	albus	lat	bianco	ita	derived_from
er3588	albus	lat	branco	por	derived_from
er3589	albus	lat	alb	ron	derived_from
er3590	rubeus	lat	rojo	spa	derived_from
er3591	rubeus	lat	rouge	fra	derived_from
er3592	rubeus	lat	rosso	ita	derived_from
er3593	rubeus	lat	roxo	por	derived_from
er3594	rubeus	lat	roșu	ron	derived_from
er3595	viridis	lat	verde	spa	derived_from
er3596	viridis	lat	vert	fra	derived_from
er3597	viridis	lat	verde	ita	derived_from
er3598	viridis	lat	verde	por	derived_from
er3599	viridis	lat	verde	ron	derived_from
er3600	habere	lat	haber	spa	derived_from
er3601	habere	lat	avoir	fra	derived_from
er3602	habere	lat	avere	ita	derived_from
er3603	habere	lat	haver	por	derived_from
er3604	habere	lat	avea	ron	derived_from
er3605	esse	lat	ser	spa	derived_from
er3606	esse	lat	être	fra	derived_from
er3607	esse	lat	essere	ita	derived_from
er3608	esse	lat	ser	por	derived_from
er3609	esse	lat	fi	ron	derived_from
er3610	facere	lat	hacer	spa	derived_from
er3611	facere	lat	faire	fra	derived_from
er3612	facere	lat	fare	ita	derived_from
er3613	facere	lat	fazer	por	derived_from
er3614	facere	lat	face	ron	derived_from
er3615	dicere	lat	decir	spa	derived_from
er3616	dicere	lat	dire	fra	derived_from
er3617	dicere	lat	dire	ita	derived_from
er3618	dicere	lat	dizer	por	derived_from
er3619	dicere	lat	zice	ron	derived_from
er3620	videre	lat	ver	spa	derived_from
er3621	videre	lat	voir	fra	derived_from
er3622	videre	lat	vedere	ita	derived_from
er3623	videre	lat	ver	por	derived_from
er3624	videre	lat	vedea	ron	derived_from
er3625	audire	lat	oír	spa	derived_from
er3626	audire	lat	ouïr	fra	derived_from
er3627	audire	lat	udire	ita	derived_from
er3628	audire	lat	ouvir	por	derived_from
er3629	audire	lat	auzi	ron	derived_from
er3630	scribere	lat	escribir	spa	derived_from
er3631	scribere	lat	écrire	fra	derived_from
er3632	scribere	lat	scrivere	ita	derived_from
er3633	scribere	lat	escrever	por	derived_from
er3634	scribere	lat	scrie	ron	derived_from
er3635	legere	lat	leer	spa	derived_from
er3636	legere	lat	lire	fra	derived_from
er3637	legere	lat	leggere	ita	derived_from
er3638	legere	lat	ler	por	derived_from
er3639	legere	lat	citi	ron	derived_from
er3640	venire	lat	venir	spa	derived_from
er3641	venire	lat	venir	fra	derived_from
er3642	venire	lat	venire	ita	derived_from
er3643	venire	lat	vir	por	derived_from
er3644	venire	lat	veni	ron	derived_from
er3645	dormire	lat	dormir	spa	derived_from
er3646	dormire	lat	dormir	fra	derived_from
er3647	dormire	lat	dormire	ita	derived_from
er3648	dormire	lat	dormir	por	derived_from
er3649	dormire	lat	dormi	ron	derived_from
er3650	manducare	lat	comer	spa	derived_from
er3651	manducare	lat	manger	fra	derived_from
er3652	manducare	lat	mangiare	ita	derived_from
er3653	manducare	lat	comer	por	derived_from
er3654	manducare	lat	mânca	ron	derived_from
er3655	bibere	lat	beber	spa	derived_from
er3656	bibere	lat	boire	fra	derived_from
er3657	bibere	lat	bere	ita	derived_from
er3658	bibere	lat	beber	por	derived_from
er3659	bibere	lat	bea	ron	derived_from
er3660	cantare	lat	cantar	spa	derived_from
er3661	cantare	lat	chanter	fra	derived_from
er3662	cantare	lat	cantare	ita	derived_from
er3663	cantare	lat	cantar	por	derived_from
er3664	cantare	lat	cânta	ron	derived_from
er3665	amare	lat	amar	spa	derived_from
er3666	amare	lat	aimer	fra	derived_from
er3667	amare	lat	amare	ita	derived_from
er3668	amare	lat	amar	por	derived_from
er3669	amare	lat	iubi	ron	derived_from
er3670	cogitare	lat	pensar	spa	derived_from
er3671	cogitare	lat	penser	fra	derived_from
er3672	cogitare	lat	pensare	ita	derived_from
er3673	cogitare	lat	pensar	por	derived_from
er3674	cogitare	lat	gândi	ron	derived_from
er3675	water	eng	Wasser	deu	cognate
er3676	water	eng	water	nld	cognate
er3677	water	eng	vatten	swe	cognate
er3678	water	eng	vann	nor	cognate
er3679	water	eng	vand	dan	cognate
er3680	fire	eng	Feuer	deu	cognate
er3681	fire	eng	vuur	nld	cognate
er3682	fire	eng	eld	swe	cognate
er3683	fire	eng	ild	nor	cognate
er3684	fire	eng	ild	dan	cognate
er3685	earth	eng	Erde	deu	cognate
er3686	earth	eng	aarde	nld	cognate
er3687	earth	eng	jord	swe	cognate
er3688	earth	eng	jord	nor	cognate
er3689	earth	eng	jord	dan	cognate
er3690	wind	eng	Wind	deu	cognate
er3691	wind	eng	wind	nld	cognate
er3692	wind	eng	vind	swe	cognate
er3693	wind	eng	vind	nor	cognate
er3694	wind	eng	vind	dan	cognate
er3695	sun	eng	Sonne	deu	cognate
er3696	sun	eng	zon	nld	cognate
er3697	sun	eng	sol	swe	cognate
er3698	sun	eng	sol	nor	cognate
er3699	sun	eng	sol	dan	cognate
er3700	moon	eng	Mond	deu	cognate
er3701	moon	eng	maan	nld	cognate
er3702	moon	eng	måne	swe	cognate
er3703	moon	eng	måne	nor	cognate
er3704	moon	eng	måne	dan	cognate
er3705	star	eng	Stern	deu	cognate
er3706	star	eng	ster	nld	cognate
er3707	star	eng	stjärna	swe	cognate
er3708	star	eng	stjerne	nor	cognate
er3709	star	eng	stjerne	dan	cognate
er3710	house	eng	Haus	deu	cognate
er3711	house	eng	huis	nld	cognate
er3712	house	eng	hus	swe	cognate
er3713	house	eng	hus	nor	cognate
er3714	house	eng	hus	dan	cognate
er3715	door	eng	Tür	deu	cognate
er3716	door	eng	deur	nld	cognate
er3717	door	eng	dörr	swe	cognate
er3718	door	eng	dør	nor	cognate
er3719	door	eng	dør	dan	cognate
er3720	window	eng	Fenster	deu	cognate
er3721	window	eng	venster	nld	cognate
er3722	window	eng	fönster	swe	cognate
er3723	window	eng	vindu	nor	cognate
er3724	window	eng	vindue	dan	cognate
er3725	roof	eng	Dach	deu	cognate
er3726	roof	eng	dak	nld	cognate
er3727	roof	eng	tak	swe	cognate
er3728	roof	eng	tak	nor	cognate
er3729	roof	eng	tag	dan	cognate
er3730	floor	eng	Boden	deu	cognate
er3731	floor	eng	vloer	nld	cognate
er3732	floor	eng	golv	swe	cognate
er3733	floor	eng	gulv	nor	cognate
er3734	floor	eng	gulv	dan	cognate
er3735	wall	eng	Wand	deu	cognate
er3736	wall	eng	wand	nld	cognate
er3737	wall	eng	vägg	swe	cognate
er3738	wall	eng	vegg	nor	cognate
er3739	wall	eng	væg	dan	cognate
er3740	garden	eng	Garten	deu	cognate
er3741	garden	eng	tuin	nld	cognate
er3742	garden	eng	trädgård	swe	cognate
er3743	garden	eng	hage	nor	cognate
er3744	garden	eng	have	dan	cognate
er3745	tree	eng	Baum	deu	cognate
er3746	tree	eng	boom	nld	cognate
er3747	tree	eng	träd	swe	cognate
er3748	tree	eng	tre	nor	cognate
er3749	tree	eng	træ	dan	cognate
er3750	flower	eng	Blume	deu	cognate
er3751	flower	eng	bloem	nld	cognate
er3752	flower	eng	blomma	swe	cognate
er3753	flower	eng	blomst	nor	cognate
er3754	flower	eng	blomst	dan	cognate
er3755	grass	eng	Gras	deu	cognate
er3756	grass	eng	gras	nld	cognate
er3757	grass	eng	gräs	swe	cognate
er3758	grass	eng	gress	nor	cognate
er3759	grass	eng	græs	dan	cognate
er3760	stone	eng	Stein	deu	cognate
er3761	stone	eng	steen	nld	cognate
er3762	stone	eng	sten	swe	cognate
er3763	stone	eng	stein	nor	cognate
er3764	stone	eng	sten	dan	cognate
er3765	sand	eng	Sand	deu	cognate
er3766	sand	eng	zand	nld	cognate
er3767	sand	eng	sand	swe	cognate
er3768	sand	eng	sand	nor	cognate
er3769	sand	eng	sand	dan	cognate
er3770	gold	eng	Gold	deu	cognate
er3771	gold	eng	goud	nld	cognate
er3772	gold	eng	guld	swe	cognate
er3773	gold	eng	gull	nor	cognate
er3774	gold	eng	guld	dan	cognate
er3775	silver	eng	Silber	deu	cognate
er3776	silver	eng	zilver	nld	cognate
er3777	silver	eng	silver	swe	cognate
er3778	silver	eng	sølv	nor	cognate
er3779	silver	eng	sølv	dan	cognate
er3780	iron	eng	Eisen	deu	cognate
er3781	iron	eng	ijzer	nld	cognate
er3782	iron	eng	järn	swe	cognate
er3783	iron	eng	jern	nor	cognate
er3784	iron	eng	jern	dan	cognate
er3785	bread	eng	Brot	deu	cognate
er3786	bread	eng	brood	nld	cognate
er3787	bread	eng	bröd	swe	cognate
er3788	bread	eng	brød	nor	cognate
er3789	bread	eng	brød	dan	cognate
er3790	milk	eng	Milch	deu	cognate
er3791	milk	eng	melk	nld	cognate
er3792	milk	eng	mjölk	swe	cognate
er3793	milk	eng	melk	nor	cognate
er3794	milk	eng	mælk	dan	cognate
er3795	cheese	eng	Käse	deu	cognate
er3796	cheese	eng	kaas	nld	cognate
er3797	cheese	eng	ost	swe	cognate
er3798	cheese	eng	ost	nor	cognate
er3799	cheese	eng	ost	dan	cognate
er3800	butter	eng	Butter	deu	cognate
er3801	butter	eng	boter	nld	cognate
er3802	butter	eng	smör	swe	cognate
er3803	butter	eng	smør	nor	cognate
er3804	butter	eng	smør	dan	cognate
er3805	salt	eng	Salz	deu	cognate
er3806	salt	eng	zout	nld	cognate
er3807	salt	eng	salt	swe	cognate
er3808	salt	eng	salt	nor	cognate
er3809	salt	eng	salt	dan	cognate
er3810	fish	eng	Fisch	deu	cognate
er3811	fish	eng	vis	nld	cognate
er3812	fish	eng	fisk	swe	cognate
er3813	fish	eng	fisk	nor	cognate
